location_code,PSC_Code,FisheryID,FisheryName,Gear
1M104    NE11213,1M1,198,SE AK Net,3
1M104    NE11213,1M1,198,SE AK Net,6
1M104    NE11213,1M1,199,SE AK Sport,4
3F42001  270222aR,3F42001  27,24,L ColR Spt,4
3F42001  270225 R,3F42001  27,24,L ColR Spt,4
3F42001  270242 R,3F42001  27,24,L ColR Spt,4
3F42001  28-003 R,3F42001  28,24,L ColR Spt,4
3F42001  280089 R,3F42001  28,24,L ColR Spt,4
3F42001  280102 R,3F42001  28,24,L ColR Spt,4
1M104MS  NE11022,1M1,198,SE AK Net,2
1M104MS  NE11022,1M1,198,SE AK Net,3
1M104MS  NE11022,1M1,198,SE AK Net,6
1M104MS  NE11022,1M1,199,SE AK Sport,4
3F42001  280211 R,3F42001  28,24,L ColR Spt,4
3F42001  280235 R,3F42001  28,24,L ColR Spt,4
3F42001  280281 R,3F42001  28,24,L ColR Spt,4
3F42001  280289 R,3F42001  28,24,L ColR Spt,4
3F10208  04L92,3F102,103,Skag R Net,2
1M106    SW10360,1M1,198,SE AK Net,2
1M106    SW10360,1M1,198,SE AK Net,3
1M106    SW10360,1M1,198,SE AK Net,6
1M106    SW10360,1M1,199,SE AK Sport,4
3F42001  3400000E,3F42001  3,32,UpColR Net,2
1M106MB  SE10146,1M1,198,SE AK Net,2
1M106MB  SE10146,1M1,198,SE AK Net,3
1M106MB  SE10146,1M1,198,SE AK Net,6
1M106MB  SE10146,1M1,199,SE AK Sport,4
1M102MS  NW11301,1M1,198,SE AK Net,2
1M102MS  NW11301,1M1,198,SE AK Net,3
1M102MS  NW11301,1M1,198,SE AK Net,6
1M102MS  NW11301,1M1,199,SE AK Sport,4
1M104DE  NE11132,1M1,198,SE AK Net,2
1M104DE  NE11132,1M1,198,SE AK Net,3
1M104DE  NE11132,1M1,198,SE AK Net,6
1M104DE  NE11132,1M1,199,SE AK Sport,4
1M106MB  SW150,1M1,198,SE AK Net,2
1M106MB  SW150,1M1,198,SE AK Net,3
1M106MB  SW150,1M1,198,SE AK Net,6
1M106MB  SW150,1M1,199,SE AK Sport,4
3M11512,3M115,152,Ar 12  Spt,4
1M103    NE11212,1M1,198,SE AK Net,2
1M103    NE11212,1M1,198,SE AK Net,3
1M103    NE11212,1M1,198,SE AK Net,6
1M103    NE11212,1M1,199,SE AK Sport,4
1M104    NE11280,1M1,198,SE AK Net,2
1M104    NE11280,1M1,198,SE AK Net,3
1M104    NE11280,1M1,198,SE AK Net,6
1M104    NE11280,1M1,199,SE AK Sport,4
1M106DT,1M1,198,SE AK Net,2
1M106DT,1M1,198,SE AK Net,3
1M106DT,1M1,198,SE AK Net,6
1M106DT,1M1,199,SE AK Sport,4
1M105DE  SE10830,1M1,198,SE AK Net,2
1M105DE  SE10830,1M1,198,SE AK Net,3
1M105DE  SE10830,1M1,198,SE AK Net,6
1M105DE  SE10830,1M1,199,SE AK Sport,4
1M106MS  SE10630,1M1,198,SE AK Net,2
1M106MS  SE10630,1M1,198,SE AK Net,3
1M106MS  SE10630,1M1,198,SE AK Net,6
1M106MS  SE10630,1M1,199,SE AK Sport,4
1M107    SE10630,1M1,198,SE AK Net,2
1M107    SE10630,1M1,198,SE AK Net,3
1M107    SE10630,1M1,198,SE AK Net,6
1M107    SE10630,1M1,199,SE AK Sport,4
1M116MS,1M1,198,SE AK Net,2
1M116MS,1M1,198,SE AK Net,3
1M116MS,1M1,198,SE AK Net,6
1M116MS,1M1,199,SE AK Sport,4
1M105MS  SE10841,1M1,198,SE AK Net,2
1M105MS  SE10841,1M1,198,SE AK Net,3
1M105MS  SE10841,1M1,198,SE AK Net,6
1M105MS  SE10841,1M1,199,SE AK Sport,4
3F10208  030271 R,3F102,103,Skag R Net,2
1M106MS  SE10230,1M1,198,SE AK Net,2
1M106MS  SE10230,1M1,198,SE AK Net,3
1M106MS  SE10230,1M1,198,SE AK Net,6
1M106MS  SE10230,1M1,199,SE AK Sport,4
3F10208  030279 R,3F102,103,Skag R Net,2
1M106MB  SE10240,1M1,198,SE AK Net,2
1M106MB  SE10240,1M1,198,SE AK Net,3
1M106MB  SE10240,1M1,198,SE AK Net,6
1M106MB  SE10240,1M1,199,SE AK Sport,4
3M11512  872528,3M115,152,Ar 12  Spt,4
3M11512  872533,3M115,152,Ar 12  Spt,4
3F10208  031421AR,3F102,103,Skag R Net,2
3F10208  031425 R,3F102,103,Skag R Net,2
1M104DE  NE11115,1M1,198,SE AK Net,2
1M104DE  NE11115,1M1,198,SE AK Net,3
1M104DE  NE11115,1M1,198,SE AK Net,6
1M104DE  NE11115,1M1,199,SE AK Sport,4
3M11512  872596,3M115,152,Ar 12  Spt,4
3M11512  872598,3M115,152,Ar 12  Spt,4
3M164  X2  X9,3M16,0,10 Tst Net,6
3M164  X2  X9,3M164  X2,156,Ar9-9A Net,2
3F10208  0372521E,3F102,103,Skag R Net,2
3F42001  39L28423,3F42001  3,32,UpColR Net,2
3M21902  P,3M21902,45,Willpa Spt,4
3M21902  P,3M219,47,WlpaBT Net,2
1M104TF,1M1,198,SE AK Net,2
1M104TF,1M1,198,SE AK Net,3
1M104TF,1M1,198,SE AK Net,6
1M104TF,1M1,199,SE AK Sport,4
3M10510X5  X10,3M10510,119,Ar10 NetNT,6
3M21802  888002 H,3M218,48,GryHbr Spt,4
3M21802  888002 H,3M218,50,GryHbr Net,2
3M21802  888220 H,3M218,48,GryHbr Spt,4
3M21802  888220 H,3M218,50,GryHbr Net,2
2MS27H027KAIN PO,2MS27,190,WC VI  Spt,4
2MS22P013ANCH IN 03,2MS22,192,SGaStr Spt,4
1M104DE  NE11141,1M1,198,SE AK Net,2
1M104DE  NE11141,1M1,198,SE AK Net,3
1M104DE  NE11141,1M1,198,SE AK Net,6
1M104DE  NE11141,1M1,199,SE AK Sport,4
1M104    NE11265,1M1,198,SE AK Net,2
1M104    NE11265,1M1,198,SE AK Net,3
1M104    NE11265,1M1,198,SE AK Net,6
1M104    NE11265,1M1,199,SE AK Sport,4
1M107    SE10550,1M1,198,SE AK Net,2
1M107    SE10550,1M1,198,SE AK Net,3
1M107    SE10550,1M1,198,SE AK Net,6
1M107    SE10550,1M1,199,SE AK Sport,4
1M107MS  SE10190,1M1,198,SE AK Net,2
1M107MS  SE10190,1M1,198,SE AK Net,3
1M107MS  SE10190,1M1,198,SE AK Net,6
1M107MS  SE10190,1M1,199,SE AK Sport,4
3F42001  27L34289,3F42001  27,24,L ColR Spt,4
1M105MB  SE10635,1M1,198,SE AK Net,2
1M105MB  SE10635,1M1,198,SE AK Net,3
1M105MB  SE10635,1M1,198,SE AK Net,6
1M105MB  SE10635,1M1,199,SE AK Sport,4
1M142MS  NE11534,1M1,198,SE AK Net,2
1M142MS  NE11534,1M1,198,SE AK Net,3
1M142MS  NE11534,1M1,198,SE AK Net,6
1M142MS  NE11534,1M1,199,SE AK Sport,4
1M105DE  NE11014,1M1,198,SE AK Net,2
1M105DE  NE11014,1M1,198,SE AK Net,3
1M105DE  NE11014,1M1,198,SE AK Net,6
1M105DE  NE11014,1M1,199,SE AK Sport,4
2MS04M101       000,2MS04M,176,GeoStr Trl,1
2MS04M101       043,2MS04M,176,GeoStr Trl,1
2MS04M104       000,2MS04M,176,GeoStr Trl,1
3M21902  M,3M21902,45,Willpa Spt,4
3M21902  M,3M219,47,WlpaBT Net,2
1M103    NE10913,1M1,198,SE AK Net,2
1M103    NE10913,1M1,198,SE AK Net,3
1M103    NE10913,1M1,198,SE AK Net,6
1M103    NE10913,1M1,199,SE AK Sport,4
1M1ECMB,1M1,198,SE AK Net,2
1M1ECMB,1M1,198,SE AK Net,3
1M1ECMB,1M1,198,SE AK Net,6
1M1ECMB,1M1,199,SE AK Sport,4
2MS04M107       000,2MS04M,176,GeoStr Trl,1
3F10412  150378 R,3F10412  1503,163,1212B TSpt,4
3F10412  150446 R,3F10412  1504,165,12C-D TSpt,4
3F10412  150446 R03,3F10412  1504,165,12C-D TSpt,4
3M354  X2,3M354  X2,42,A 5-6C Trl,1
3F10412  150459 R02,3F10412  1504,165,12C-D TSpt,4
3M11309  872603,3M113,107,Area 9 Spt,4
1M105MB  NE11014,1M1,198,SE AK Net,2
1M105MB  NE11014,1M1,198,SE AK Net,3
1M105MB  NE11014,1M1,198,SE AK Net,6
1M105MB  NE11014,1M1,199,SE AK Sport,4
1M101,1M1,198,SE AK Net,2
1M101,1M1,198,SE AK Net,3
1M101,1M1,198,SE AK Net,6
1M101,1M1,199,SE AK Sport,4
3F10412  150460 R,3F10412  1504,165,12C-D TSpt,4
3F10412  150465 R,3F10412  1504,165,12C-D TSpt,4
2MS04P018       171,2MS04P,176,GeoStr Trl,1
1M105MB  SE10860,1M1,198,SE AK Net,2
1M105MB  SE10860,1M1,198,SE AK Net,3
1M105MB  SE10860,1M1,198,SE AK Net,6
1M105MB  SE10860,1M1,199,SE AK Sport,4
2MS04P018       552,2MS04P,176,GeoStr Trl,1
3F10513  150046 R,3F10513  15,149,13D-K TSpt,4
3F10412  170012 H,3F10412  170012,162,Quilcn Net,2
2MS04P029       000,2MS04P,176,GeoStr Trl,1
1M104MS  NE,1M1,198,SE AK Net,2
1M104MS  NE,1M1,198,SE AK Net,3
1M104MS  NE,1M1,198,SE AK Net,6
1M104MS  NE,1M1,199,SE AK Sport,4
1M105MS  SE10845,1M1,198,SE AK Net,2
1M105MS  SE10845,1M1,198,SE AK Net,3
1M105MS  SE10845,1M1,198,SE AK Net,6
1M105MS  SE10845,1M1,199,SE AK Sport,4
1M105MB  SE10820,1M1,198,SE AK Net,2
1M105MB  SE10820,1M1,198,SE AK Net,3
1M105MB  SE10820,1M1,198,SE AK Net,6
1M105MB  SE10820,1M1,199,SE AK Sport,4
3M42001X1,3M420,23,Buoy10 Spt,4
3M42001X1,3M420,25,L ColR Net,2
2MS04P029       044,2MS04P,176,GeoStr Trl,1
2MS22P014ELEP PT 03,2MS22,192,SGaStr Spt,4
3M42001X1  X1A,3M420,23,Buoy10 Spt,4
3M42001X1  X1A,3M420,25,L ColR Net,2
2MS22P014ELMA BY 13,2MS22,192,SGaStr Spt,4
2MS22P014ENGL RV 01,2MS22,192,SGaStr Spt,4
2MS22P014FERR LD 13,2MS22,192,SGaStr Spt,4
3F42001  39L2645,3F42001  3,32,UpColR Net,2
1M104MB  NE11265,1M1,198,SE AK Net,2
1M104MB  NE11265,1M1,198,SE AK Net,3
1M104MB  NE11265,1M1,198,SE AK Net,6
1M104MB  NE11265,1M1,199,SE AK Sport,4
3F10510  08     S01,3F10510  08,128,L WaSm Spt,4
3F42001  39L3785,3F42001  3,32,UpColR Net,2
3F42001  39L3803,3F42001  3,32,UpColR Net,2
3F21902  24L4029,3F219,46,Willpa Spt,4
3F21902  24L4029,3F219,47,WlpaBT Net,2
3F10208  04L3355,3F102,103,Skag R Net,2
3F10208  04L1081,3F102,103,Skag R Net,2
3F10208  04L1082,3F102,103,Skag R Net,2
2MS22P014KIN BE  13,2MS22,192,SGaStr Spt,4
1M1NW154   03,1M1NW,196,NW AK  Trl,1
1M1NW154   03,1M1,198,SE AK Net,2
1M1NW154   03,1M1,198,SE AK Net,3
1M1NW154   03,1M1,198,SE AK Net,6
1M1NW154   03,1M1,199,SE AK Sport,4
2MS22P014KING CO 13,2MS22,192,SGaStr Spt,4
1M112    SE10810,1M1,198,SE AK Net,2
1M112    SE10810,1M1,198,SE AK Net,3
1M112    SE10810,1M1,198,SE AK Net,6
1M112    SE10810,1M1,199,SE AK Sport,4
1M103DE  NW11311,1M1,198,SE AK Net,2
1M103DE  NW11311,1M1,198,SE AK Net,3
1M103DE  NW11311,1M1,198,SE AK Net,6
1M103DE  NW11311,1M1,199,SE AK Sport,4
3F42001  29L31341,3F42001  29,31,UpColR Spt,4
3F42001  29L31341,3F42001  29,32,UpColR Net,2
2MS22P013COOP RE 43,2MS22,192,SGaStr Spt,4
2MS22P013COUL BY 16,2MS22,192,SGaStr Spt,4
2MS22P013CP MUDG 02,2MS22,192,SGaStr Spt,4
2MS22P013CRDE CH 41,2MS22,192,SGaStr Spt,4
3F10208  04L30515,3F102,103,Skag R Net,2
1M114    NW18270,1M1,198,SE AK Net,2
1M114    NW18270,1M1,198,SE AK Net,3
1M114    NW18270,1M1,198,SE AK Net,6
1M114    NW18270,1M1,199,SE AK Sport,4
1M112MS  SE10810,1M1,198,SE AK Net,2
1M112MS  SE10810,1M1,198,SE AK Net,3
1M112MS  SE10810,1M1,198,SE AK Net,6
1M112MS  SE10810,1M1,199,SE AK Sport,4
3F10208  04L50204,3F102,103,Skag R Net,2
3F10513  140020 R,3F10513  14,149,13D-K TSpt,4
3F10805  190034 R,3F10805,85,WJDF T Net,2
3F10805  190034 R,3F10805,90,WJDF FWSpt,4
3F10208  06L6722,3F102,103,Skag R Net,2
3F10208  04L8744,3F102,103,Skag R Net,2
3F10510  08     R02,3F10510  08,128,L WaSm Spt,4
2MS22P013DREW HA 13,2MS22,192,SGaStr Spt,4
2MS22P013DUNS IT 12,2MS22,192,SGaStr Spt,4
2MS22P013EARL LO 33,2MS22,192,SGaStr Spt,4
2MS22P013ELK FAL 05,2MS22,192,SGaStr Spt,4
3F10208  04L50207,3F102,103,Skag R Net,2
3F21802  23     R03,3F21802  23,54,Chehal Spt,4
3F42001  29L146,3F42001  29,31,UpColR Spt,4
3F42001  29L146,3F42001  29,32,UpColR Net,2
3F42001  29L32374,3F42001  29,31,UpColR Spt,4
3F42001  29L32374,3F42001  29,32,UpColR Net,2
3F42001  29L145,3F42001  29,31,UpColR Spt,4
3F42001  29L145,3F42001  29,32,UpColR Net,2
3F42001  39L1127,3F42001  3,32,UpColR Net,2
3F42001  395354 R,3F42001  3,32,UpColR Net,2
3F10510  08     R82,3F10510  08,128,L WaSm Spt,4
3F10510  08     S71,3F10510  08,128,L WaSm Spt,4
3F42001  39L5368,3F42001  3,32,UpColR Net,2
3F42001  39L30947,3F42001  3,32,UpColR Net,2
3F10208  04L50202,3F102,103,Skag R Net,2
3F42001  32L16669,3F42001  3,32,UpColR Net,2
1M106MS  SE10110,1M1,198,SE AK Net,2
1M106MS  SE10110,1M1,198,SE AK Net,3
1M106MS  SE10110,1M1,198,SE AK Net,6
1M106MS  SE10110,1M1,199,SE AK Sport,4
3F21802  23L740,3F21802  23,54,Chehal Spt,4
3F42001  26L3609,3F42001  26,24,L ColR Spt,4
2MS22P013HILL IS 16,2MS22,192,SGaStr Spt,4
2MS22P013HOLE WL 18,2MS22,192,SGaStr Spt,4
2MS22P013HYAC BY 13,2MS22,192,SGaStr Spt,4
2MS22P013INDI RE 05,2MS22,192,SGaStr Spt,4
2MS22P013JACK BY 37,2MS22,192,SGaStr Spt,4
2MS22P013KELS BY 33,2MS22,192,SGaStr Spt,4
2MN25P004DOGF BK,2MN25,187,No BC  Spt,4
3M11410,3M11410,118,Ar 10  Spt,4
1M112    SE10630,1M1,198,SE AK Net,2
1M112    SE10630,1M1,198,SE AK Net,3
1M112    SE10630,1M1,198,SE AK Net,6
1M112    SE10630,1M1,199,SE AK Sport,4
3F42001  37     R04,3F42001  3,32,UpColR Net,2
3F42001  280059 H06,3F42001  28,24,L ColR Spt,4
3F42001  29L51083,3F42001  29,31,UpColR Spt,4
3F42001  29L51083,3F42001  29,32,UpColR Net,2
3F42001  29L142,3F42001  29,31,UpColR Spt,4
3F42001  29L142,3F42001  29,32,UpColR Net,2
3F42001  29L32386,3F42001  29,31,UpColR Spt,4
3F42001  29L32386,3F42001  29,32,UpColR Net,2
3F42001  38L29836,3F42001  3,32,UpColR Net,2
2MS22P013MARY PT 42,2MS22,192,SGaStr Spt,4
2MS22P013MCMU PT 07,2MS22,192,SGaStr Spt,4
1M103    NW11391,1M1,198,SE AK Net,2
1M103    NW11391,1M1,198,SE AK Net,3
1M103    NW11391,1M1,198,SE AK Net,6
1M103    NW11391,1M1,199,SE AK Sport,4
1M106MB  SE10140,1M1,198,SE AK Net,2
1M106MB  SE10140,1M1,198,SE AK Net,3
1M106MB  SE10140,1M1,198,SE AK Net,6
1M106MB  SE10140,1M1,199,SE AK Sport,4
1M105    NE10951,1M1,198,SE AK Net,2
1M105    NE10951,1M1,198,SE AK Net,3
1M105    NE10951,1M1,198,SE AK Net,6
1M105    NE10951,1M1,199,SE AK Sport,4
3F42001  29-001 R01,3F42001  29,31,UpColR Spt,4
3F42001  29-001 R01,3F42001  29,32,UpColR Net,2
3F42001  26L6995,3F42001  26,24,L ColR Spt,4
3F42001  30L29178,3F42001  30,31,UpColR Spt,4
3F42001  30L29178,3F42001  3,32,UpColR Net,2
3F10208  04L7635,3F102,103,Skag R Net,2
3F42001  35L14984,3F42001  3,32,UpColR Net,2
3F42001  33L18243,3F42001  3,32,UpColR Net,2
3F42001  352313 R,3F42001  3,32,UpColR Net,2
3F42001  35L50117,3F42001  3,32,UpColR Net,2
2MS22P013STOR BE 03,2MS22,192,SGaStr Spt,4
2MS22P013SUBT IS 15,2MS22,192,SGaStr Spt,4
2MS22P013SURG NA 12,2MS22,192,SGaStr Spt,4
2MS22P013SUTI BB 01,2MS22,192,SGaStr Spt,4
2MS22P013SUTI CH 14,2MS22,192,SGaStr Spt,4
3F42001  39L27040,3F42001  3,32,UpColR Net,2
3F42001  37L50130,3F42001  3,32,UpColR Net,2
1M105MS  NE11014,1M1,198,SE AK Net,2
1M105MS  NE11014,1M1,198,SE AK Net,3
1M105MS  NE11014,1M1,198,SE AK Net,6
1M105MS  NE11014,1M1,199,SE AK Sport,4
3F42001  39L50132,3F42001  3,32,UpColR Net,2
3F42001  39L50055,3F42001  3,32,UpColR Net,2
3F42001  39L5317,3F42001  3,32,UpColR Net,2
3F42001  38L29771,3F42001  3,32,UpColR Net,2
3F42001  38L50143,3F42001  3,32,UpColR Net,2
3F21802  23L474,3F21802  23,54,Chehal Spt,4
3F42001  28     R03,3F42001  28,24,L ColR Spt,4
2MS22P013WHIS PT 03,2MS22,192,SGaStr Spt,4
2MS22P013WILB BB 01,2MS22,192,SGaStr Spt,4
2MS22P013WILB SH 01,2MS22,192,SGaStr Spt,4
2MS22P013WLLO PT 02,2MS22,192,SGaStr Spt,4
3F42001  26L39568,3F42001  26,24,L ColR Spt,4
3F21802  23L51098,3F21802  23,54,Chehal Spt,4
1M1EC,1M1,198,SE AK Net,2
1M1EC,1M1,198,SE AK Net,3
1M1EC,1M1,198,SE AK Net,6
1M1EC,1M1,199,SE AK Sport,4
1M1EC    NW11423,1M1,198,SE AK Net,2
1M1EC    NW11423,1M1,198,SE AK Net,3
1M1EC    NW11423,1M1,198,SE AK Net,6
1M1EC    NW11423,1M1,199,SE AK Sport,4
1M1ECMB  NW11450,1M1,198,SE AK Net,2
1M1ECMB  NW11450,1M1,198,SE AK Net,3
1M1ECMB  NW11450,1M1,198,SE AK Net,6
1M1ECMB  NW11450,1M1,199,SE AK Sport,4
3F42001  27L50045,3F42001  27,24,L ColR Spt,4
3F21802  23L50046,3F21802  23,54,Chehal Spt,4
2MS22P014BOWSER  05,2MS22,192,SGaStr Spt,4
3F10510  080006 R,3F10510  08,128,L WaSm Spt,4
3F10510  080009 R,3F10510  08,128,L WaSm Spt,4
2MS22P014BUCK BY 08,2MS22,192,SGaStr Spt,4
2MS22P014CHRO IS 05,2MS22,192,SGaStr Spt,4
3F21703  200162 R01,3F21703  200162 R,70,Quilly Spt,4
3F10510  08L4281,3F10510  08,128,L WaSm Spt,4
3F10208  06L50224,3F102,103,Skag R Net,2
3F10208  04L31951,3F102,103,Skag R Net,2
2MS22P014COTT PT 01,2MS22,192,SGaStr Spt,4
3F10805  190183 R,3F10805,85,WJDF T Net,2
3F10805  190183 R,3F10805,90,WJDF FWSpt,4
3F10510  080012 H,3F10510  08,128,L WaSm Spt,4
3F10805  190203 R,3F10805,85,WJDF T Net,2
3F10805  190203 R,3F10805,90,WJDF FWSpt,4
1M145    NE11534,1M1,198,SE AK Net,2
1M145    NE11534,1M1,198,SE AK Net,3
1M145    NE11534,1M1,198,SE AK Net,6
1M145    NE11534,1M1,199,SE AK Sport,4
3F10208  04L3029,3F102,103,Skag R Net,2
3F10208  04L2860,3F102,103,Skag R Net,2
3F10208  04L29017,3F102,103,Skag R Net,2
3F10805  190213 R,3F10805,85,WJDF T Net,2
3F10805  190213 R,3F10805,90,WJDF FWSpt,4
2MS22P014DUNL PT 07,2MS22,192,SGaStr Spt,4
3F42001  29L6430,3F42001  29,31,UpColR Spt,4
3F42001  29L6430,3F42001  29,32,UpColR Net,2
3F42001  29L6379,3F42001  29,31,UpColR Spt,4
3F42001  29L6379,3F42001  29,32,UpColR Net,2
3F42001  29     R06,3F42001  29,31,UpColR Spt,4
3F42001  29     R06,3F42001  29,32,UpColR Net,2
3F42001  29L32423,3F42001  29,31,UpColR Spt,4
3F42001  29L32423,3F42001  29,32,UpColR Net,2
1M107MB  SW104,1M1,198,SE AK Net,2
1M107MB  SW104,1M1,198,SE AK Net,3
1M107MB  SW104,1M1,198,SE AK Net,6
1M107MB  SW104,1M1,199,SE AK Sport,4
3F10208  04L2617,3F102,103,Skag R Net,2
3F10806  180018 H,3F10806  180018,83,6D-DgR Net,2
3F10806  180018 H,3F10806  180018,94,Dung R Spt,4
3F21703  200175 R02,3F21703  200175 R,70,Quilly Spt,4
2MS22P015LUND    02,2MS22,192,SGaStr Spt,4
2MS22P015MALA IN 04,2MS22,192,SGaStr Spt,4
1M105MS  NE11016,1M1,198,SE AK Net,2
1M105MS  NE11016,1M1,198,SE AK Net,3
1M105MS  NE11016,1M1,198,SE AK Net,6
1M105MS  NE11016,1M1,199,SE AK Sport,4
5M2224005O4005  11,5M222400,16,Brkngs Trl,1
3F42001  360126 R03,3F42001  36,31,UpColR Spt,4
3F42001  360126 R03,3F42001  3,32,UpColR Net,2
3F42001  360126 R04,3F42001  36,31,UpColR Spt,4
3F42001  360126 R04,3F42001  3,32,UpColR Net,2
3F42001  3773962E,3F42001  3,32,UpColR Net,2
3F42001  37     E,3F42001  3,32,UpColR Net,2
3F42001  270168 R04,3F42001  27,24,L ColR Spt,4
2MS22P015PEBB BE 01,2MS22,192,SGaStr Spt,4
3F10510  080020 H,3F10510  08,128,L WaSm Spt,4
3F10510  080020 R,3F10510  08,128,L WaSm Spt,4
3F10510  080021 R,3F10510  08,128,L WaSm Spt,4
3F10510  080028 E,3F10510  08,128,L WaSm Spt,4
3F10510  080028 H,3F10510  08,128,L WaSm Spt,4
3F10510  080028 R,3F10510  08,128,L WaSm Spt,4
3F42001  300106 R,3F42001  30,31,UpColR Spt,4
3F42001  300106 R,3F42001  3,32,UpColR Net,2
3F10510  080028 R03,3F10510  08,128,L WaSm Spt,4
3F10510  080028AH01,3F10510  08,128,L WaSm Spt,4
3F10510  080030 R,3F10510  08,128,L WaSm Spt,4
3F10806  180272 H01,3F10806  180272,84,Elwha  Net,2
3F10806  180272 H01,3F10806  180272,95,ElwhaR Spt,4
3F21802  220360 R05,3F21802  220360 R,61,Satsop Spt,4
3F21802  220360 R06,3F21802  220360 R,61,Satsop Spt,4
3F21802  220360 R07,3F21802  220360 R,61,Satsop Spt,4
3F42001  280159 R02,3F42001  28,24,L ColR Spt,4
3F42001  29     R01,3F42001  29,31,UpColR Spt,4
3F42001  29     R01,3F42001  29,32,UpColR Net,2
3F10510  080049 H,3F10510  08,128,L WaSm Spt,4
3F10510  080077AR,3F10510  08,128,L WaSm Spt,4
3F10510  080080 S,3F10510  08,128,L WaSm Spt,4
3F10510  080083 R,3F10510  08,128,L WaSm Spt,4
3F10510  080084 R,3F10510  08,128,L WaSm Spt,4
3F42001  27     H,3F42001  27,24,L ColR Spt,4
3F10510  080102 R,3F10510  08,128,L WaSm Spt,4
3F10510  080104 R,3F10510  08,128,L WaSm Spt,4
3F10510  080106 R,3F10510  08,128,L WaSm Spt,4
3F42001  270168 H03,3F42001  27,24,L ColR Spt,4
1M103    NW11366,1M1,198,SE AK Net,2
1M103    NW11366,1M1,198,SE AK Net,3
1M103    NW11366,1M1,198,SE AK Net,6
1M103    NW11366,1M1,199,SE AK Sport,4
3F42001  280204AR,3F42001  28,24,L ColR Spt,4
3F42001  270202 R,3F42001  27,24,L ColR Spt,4
3F42001  280105 R,3F42001  28,24,L ColR Spt,4
3F42001  26     R04,3F42001  26,24,L ColR Spt,4
3F42001  26-001 R,3F42001  26,24,L ColR Spt,4
3F42001  26-003 R,3F42001  26,24,L ColR Spt,4
3F42001  270214 R,3F42001  27,24,L ColR Spt,4
3F42001  490138 H02,3F42001  490138 H02,32,UpColR Net,2
2MS22P016IRVI LD 17,2MS22,192,SGaStr Spt,4
2MS22P016JEDE IS 19,2MS22,192,SGaStr Spt,4
3F10510  080228 R,3F10510  08,128,L WaSm Spt,4
3F10510  080236 R,3F10510  08,128,L WaSm Spt,4
3F10510  080299 H02,3F10510  08,128,L WaSm Spt,4
3F10510  080299 R20,3F10510  08,128,L WaSm Spt,4
3F10510  086099 H,3F10510  08,128,L WaSm Spt,4
2MS22P016JERV IS 19,2MS22,192,SGaStr Spt,4
2MS22P016KELL IS 16,2MS22,192,SGaStr Spt,4
1M106    SW10350,1M1,198,SE AK Net,2
1M106    SW10350,1M1,198,SE AK Net,3
1M106    SW10350,1M1,198,SE AK Net,6
1M106    SW10350,1M1,199,SE AK Sport,4
1M154    NE11133,1M1,198,SE AK Net,2
1M154    NE11133,1M1,198,SE AK Net,3
1M154    NE11133,1M1,198,SE AK Net,6
1M154    NE11133,1M1,199,SE AK Sport,4
3F10510  086190 H,3F10510  08,128,L WaSm Spt,4
3F21802  23     R01,3F21802  23,54,Chehal Spt,4
3F42001  38L976 R,3F42001  3,32,UpColR Net,2
3F10806  190014 R,3F10806  19,86,EJDF T Net,2
3F10806  190014 R,3F10806  19,89,EJDF FWSpt,4
2MS22P016MADE PA 17,2MS22,192,SGaStr Spt,4
2MS22P016MARY IT 17,2MS22,192,SGaStr Spt,4
2MS22P016MCNA PT 02,2MS22,192,SGaStr Spt,4
3F10510  086215 H,3F10510  08,128,L WaSm Spt,4
1M107MB  SW152,1M1,198,SE AK Net,2
1M107MB  SW152,1M1,198,SE AK Net,3
1M107MB  SW152,1M1,198,SE AK Net,6
1M107MB  SW152,1M1,199,SE AK Sport,4
1M102MS  NW11421,1M1,198,SE AK Net,2
1M102MS  NW11421,1M1,198,SE AK Net,3
1M102MS  NW11421,1M1,198,SE AK Net,6
1M102MS  NW11421,1M1,199,SE AK Sport,4
2MS22P016PERS IS 17,2MS22,192,SGaStr Spt,4
2MS22P016PILINGS 18,2MS22,192,SGaStr Spt,4
2MS22P016PIRA RK 01,2MS22,192,SGaStr Spt,4
3F10513  14     R02,3F10513  14,149,13D-K TSpt,4
2MS22P016TEXA MI 21,2MS22,192,SGaStr Spt,4
2MS22P016THOR IS 01,2MS22,192,SGaStr Spt,4
2MS22P016THUN BY 11,2MS22,192,SGaStr Spt,4
1M106DE  SE10146,1M1,198,SE AK Net,2
1M106DE  SE10146,1M1,198,SE AK Net,3
1M106DE  SE10146,1M1,198,SE AK Net,6
1M106DE  SE10146,1M1,199,SE AK Sport,4
1M102MB  NW11440,1M1,198,SE AK Net,2
1M102MB  NW11440,1M1,198,SE AK Net,3
1M102MB  NW11440,1M1,198,SE AK Net,6
1M102MB  NW11440,1M1,199,SE AK Sport,4
3F42001  29L150,3F42001  29,31,UpColR Spt,4
3F42001  29L150,3F42001  29,32,UpColR Net,2
3F42001  39L28406,3F42001  3,32,UpColR Net,2
3F42001  260245 R,3F42001  26,24,L ColR Spt,4
2MS22P014MAPL PT 08,2MS22,192,SGaStr Spt,4
2MS22P014MIST IS 01,2MS22,192,SGaStr Spt,4
2MS22P014MITL IS 13,2MS22,192,SGaStr Spt,4
3F42001  29L50108,3F42001  29,31,UpColR Spt,4
